Text,Label,Hate Probability,Counterhate Probability,Neutral Probability
"One of our students at Tech expressed concern about xenophobia when it comes to COVID-19. Call it CoronaVirus, call it COVID-19, but don’t call it the “Chinese virus”. By using that term, you’re promoting hate crimes, racism, and discrimination. #iamnotavirus #racismisavirus https://t.co/nsfien5Obu",Counterhate,0.00764804873782957,0.8770917865690634,0.31621095847195735
There has been a rise in Anti-Chinese &amp; Anti-Asian Racism in light of the #Coronavirus &amp; xenophobic remarks from Donald Trump: https://t.co/dfEHD5Mub4   RSVP for a Townhall on Sat 3/28 from 3-5pm PST/6-8pm EST here: https://t.co/BD9qaUtQMc #COVID19 #RacismIsAVirus https://t.co/mBqtvqqU9F,Neutral,0.003861963266422178,0.331628320074884,0.6476304325440424
"Inspired by stories of hate, we decided 2 educate others w/ a message of love https://t.co/SehhnY5Nwc #washthehate #racismisavirus #COVID19 @onlywon @nancywyuen  @angryasianman @originalspin @eughung @RAsianamerican @washthehate @racismisavirus @LDDpodcast",Other,0.0033605482460052397,0.621390886088319,0.5454283166095343
"@smh Second anti-Chinese article today, what do you want? Is your press owned by Donald Trump? Are you provoking a race war or would you prefer everyone is united and fight against COVID19 and recover the economy asap #racism #RacismIsAVirus  @ScottMorrisonMP @AnnastaciaMP @GladysB",Other,0.006951038492766073,0.1372911485849018,0.395953619694599
There are serious concerns in the Asian American community about scapegoating and becoming the targets of misplaced fear and anger. Come join me and post a video to #WashTheHate. Let’s not discriminate and we can overcome Covid-19 together! 💪 https://t.co/xk1WLezcBn,Counterhate,0.00583015391117136,0.8983111834720666,0.0593405743120292
"My friend got pushed and slammed on a floor by his neighbor in his building(Williamsburg Brooklyn) screaming at him ""I lost my job cuz you asians!"" WTF! This gotta be stop right now!  #RacismIsAVirus #stopthenonse #COVID19 #PleaseShare https://t.co/gIzZGnYDOf",Counterhate,0.0023693970621678126,0.8395256607006844,0.19024218992395397
"There has been a rise in hate crimes against #AsianAmericans due to #coronavirus-related #racism.  Thanks to #AAPI groups, people can report racist incidences here (in English, Chinese, Korean, Thai, and Japanese so far): https://t.co/tXyLcXQMwd  #StopTheHate #StopAAPIHate",Neutral,0.013745149759663296,0.19968345551061617,0.685638993515757
Please watch out for one another as hate crimes against Asian communities worldwide are on the rise. #IAmNotAVirus https://t.co/jVF7xMoUVB,Counterhate,0.00818047457196731,0.8696775804087012,0.11182386363246849
"650+ Asian-Americans have experienced racist attacks due to the the claim that COVID-19 is the “Chinese Virus.” This is racist, not ok &amp; needs to stop. Share this to raise awareness about the stereotype and violence the Asian-American community is currently facing #IamNotAVirus",Counterhate,0.00833296272828834,0.9480519445170595,0.07129114028354126
'All they see is my Chinese face' - there's been #coronavirus racism/xenophobia agst Chinese &amp; Asians around the world. What does this wave of Sinophobia tell us about the way we fear China? My BBC News analysis: https://t.co/MmPwla9don #COVID19 #JeNeSuisPasUnVirus #IamNotAVirus,Counterhate,0.09586528730554297,0.5269080710496516,0.1841732378855107
"""No Chinese allowed"": Coronavirus panic fuels racism abroad #IamNotAVirus https://t.co/cBuI5bO2cx",Neutral,0.061468694688482324,0.02006804201674987,0.930544701703672
Watching 'Race and Coronavirus: A Bay Area Conversation.' ABC7 is confronting hate crimes against Asian Americans during the COVID-19 pandemic with an interactive town hall. I see @JMGarcel of @LatinoCommFdn #ally #WashTheHate https://t.co/nzsXbB4Pl2,Neutral,0.0004707317032280967,0.06619976007372684,0.9634228874708931
"Scared, but because of people. I remember SARS (""why the unease when I sneeze #DontBeAnAsshole"") but these days, and the increased overt racism &amp; violence against Asians already...😰😬  #JeNeSuisPasUnVirus #iamnotavirus https://t.co/3b5uiJun0N #Corvid19 #coronavirus",Counterhate,0.0055669741272152545,0.6148037315314392,0.45437907395341887
"I think about my older #AsianAmerican parents often.  On top of everything with #COVID19, it's a pretty terrible feeling for now increased cases of xenophobic attacks to be the reason why I'm calling them every evening.  So yes, please watch out for one another. #IamNOTaVirus",Counterhate,0.002627071059031065,0.7682906121994159,0.4749153448784204
Held a sign in front of Philly City Hall and  Rittenhouse Square today in response to the recent violence targeting Asian individuals in the US and everywhere. Talked to some people and got some high-fives and fist-bumps. #iamnotavirus #fightvirusnotpeople #philadelphia #COVID19 https://t.co/94kwo0uChc,Counterhate,0.0010013147055519297,0.5134882611998695,0.4937560320210485
@OldGeorgeWash @CCTVAsiaPacific Most are business men that went to buy goods from #Guangzhou #china #RacismIsAVirus,Neutral,0.059044619378070984,0.03218596173269731,0.5020484761541506
"Bringing this to the top again, because these attacks are still happening. Be vigilant, call on allies and stand up for the community. #RacismisaVirus #WashTheHate #HateIsAVirus #becool2asians  https://t.co/Vg9vW4INii",Counterhate,0.0016210352487694864,0.9766521368485256,0.05763122248344489
"Since the outbreak of #COVID19 hate crimes targeting asian people have been reported world-over. We denounce all such incidents! All members of our society, regardless of race or country of origin, should feel welcome, safe and respected  #IamNotAVirus #FightRacism https://t.co/fnptmgQHRH",Counterhate,0.0075406211440613765,0.8434377141574919,0.2865141982948796
No virus excuses bigotry like this.  Stand up for your Asian fellow citizens when you see &amp; hear this kind of bigotry. Don't ignore hatred. Stand together.   https://t.co/IBQCvUo2tz #COVIDー19 #coronavirus #bigotryisugly #racism #JeNeSuisPasUnVirus #IamNotAVirus #RacismStillAlive,Counterhate,0.0016341962618931388,0.8373870538494896,0.1841959492355881
Asian Americans join #WashTheHate campaign to raise awareness of discrimination amid coronavirus fears #covid19 https://t.co/mCfhwJWlGx,Neutral,0.0012113538002431817,0.29742411385167045,0.6853600382910118
"Asians facing discrimination, violence amid coronavirus outbreak https://t.co/yPuwRFw2xK via #washthehate",Neutral,0.0009594660396358635,0.02520178886920331,0.9612512207892281
@citizentvkenya Why are we honestly tolerating this?  #BringKenyansInChinaHome  #FvckChina  #RacismIsAVirus  #racism,Other,0.1094123359268069,0.2118935963785179,0.24202517139100904
@POTUS “It comes from CHINA!” Hilarious in a sad way! 🤣 #coronavirus #RacismIsAVirus https://t.co/S5gNRVnnAO,Neutral,0.03117808481511172,0.23181109353711143,0.7980106617192373
Great discussion from re: #antiasianracism  #RacismIsAVirus  #COVID19 https://t.co/zdqYuPYtX8 https://t.co/y0HNRHz0Ic,Neutral,0.0036249519698371307,0.07834281087335498,0.9527615373439368
"Obviously he assumes all of us Chinese Australians are not “REAL” Australians and that we have no right to just talk about the hate and racism in Oz, but must talk about the politics and issues of a country which we don’t live in. #COVIDー19 #coronavirus #RacismIsAVirus",Other,0.08175708456553675,0.09288739363821424,0.303550368799463
Hate crimes against Asian Americans have undergone an alarming uptick since the coronavirus outbreak. Asian American celebs are calling for people to #WashTheHate https://t.co/CxV00a8rs2,Neutral,0.005790404676274158,0.1065655747551856,0.6595982864339368
"#COVID19 related #antiAsian stigma, esp against EastAsian-presenting individuals is growing COVID doesnt discriminate. We must stand together to address the public health crisis&amp;rise against discrimination signon +add your voice by 4/3@12PM:  https://t.co/hpT5JZ8Gww #iamnotavirus https://t.co/kkYBLBSqql",Counterhate,0.00018459067828439053,0.8812894854471469,0.3695680508461091
@TrapTVShow Thanks for the info. We’re very aware of the awful story. This is why the time is now to spread the word and #becool2asians!,Neutral,0.030159723397047703,0.09147189536710605,0.6709234082881788
Self-Care Tips For Asian Americans Dealing With Racism Amid Coronavirus  #RacismIsAVirus   https://t.co/TJRT6ckh2t,Neutral,0.0014039076753850901,0.04929555980219594,0.9486045761788091
"#Coronavirus got you giving Chinese people the side-eye? Learn history, don't repeat it. Watch our first video lesson on the roots of Anti-Asian racism, and follow us for weekly videos! #IAmNotAVirus #COVID19 #ChineseVirus #AsianAmerican #History https://t.co/sqHWi7lnnd",Other,0.051730555521441936,0.3068390892887898,0.26516878737892563
"@Kevin241982 On behalf of all Chinese people, I thank you. #IAmNotAVirus #JeNeSuisPasUnVirus",Neutral,0.013717270182350156,0.4580228537828409,0.5670899150393551
For my Asiat  #IAmNotAVirus #imnotavirus #coronavirus https://t.co/U3oceBBsxp #findyourthing #redbubble https://t.co/ge968dYqar,Neutral,0.004482859248774402,0.4112376064902745,0.7789476036842414
"Oh, here's the vile bit I was talking about. ""Are you from China?"" #RacismIsAVirus #COVID19",Other,0.18609668554547945,0.13285570669853689,0.44480786402658967
@NextShark This has got to stop....its going too far! PLEASE LEAVE THE #AsianAmericans ALONE! #WashTheHate #StopTheMadness,Counterhate,0.009770970936118171,0.5535999429223604,0.20794574322780654
I keep hearing/reading about Asians being verbally and even physically attacked. All I have to say is this:  #RacismIsAVirus,Counterhate,0.015898509176196906,0.9398227992424749,0.42196293270690877
Sad truths. Despicable what people are doing to our brothers and sisters in the Asian community. #WashTheHate https://t.co/nb7iS8534M,Counterhate,0.008385416918475158,0.6991280367576321,0.07339963638199652
"Valerie Chow was mobilizing her tv production co, Thirsty Tiger to launch #becool2asians + combat anti-Asian COVID-19 hate when she was attacked for being Asian. She’s now channeling fear + anger into producing positive messaging about the Coronavirus. Stay tuned for our videos! https://t.co/1gZUy0AfMv",Other,0.004085581194685367,0.3014706188398333,0.39452602300329115
@realDonaldTrump @RandPaul You shouldn't call it the Chinese virus! #HateCrime #HateSpeech #Trump #Hateisavirus,Counterhate,0.04478234149485546,0.794071476314133,0.13954649792596288
"#IamNotAVirus - heard of it @thetimes ? Why use this image for an article about #COVID19 ""patients outside China""? https://t.co/f1JFuVQpfn",Neutral,0.01802362067569381,0.11533026169270529,0.9477439318339541
"""The heightened racism experienced by Asian communities is surprising to many people because beliefs in racial progress are widespread in American society."" @YaleSOM's @mwkraus and @EuniceHEun https://t.co/wUW45bCyp5 #COVID19 #RacismIsAVirus #StrongerTogether #AsianAmericans",Neutral,0.0012287290876065403,0.30675434609745506,0.7709502959641953
#HateIsAVirus: People Are Using Masks to Fight Hate Against Asian Americans https://t.co/JPUW5uYby4,Neutral,0.008354670980682946,0.0202965114982695,0.9171073330105765
"#HATEISAVIRUS is a movement to combat racism and xenophobia against Asians fueled by #COVID19. Over 900 incidents of anti-Asian racist assaults (physical and verbal) have been reported since the ""Stop AAPI Hate"" center opened. *Updated 3/30. Thanks @SaraJBenincasa. @hateisavirus_ https://t.co/u3HsYn52uS",Neutral,0.0008124267270460802,0.2751179462334809,0.6573529707677662
"The People’s Collective for Justice &amp; Liberation presents a Townhall on Anti-Asian Racism: Race, Struggle &amp; Solidarity in the Time of A Global Pandemic Sat 3/28 from 3-5pm PST/6-8pm EST  Still time to RSVP Here: https://t.co/MQOEMJWtgg    #Coronavirus #COVIDー19 #RacismIsAVirus https://t.co/Fs5Dm6nJ1y",Neutral,0.0014941209222242482,0.10673285421726554,0.9077181397906217
"Just been interviewed live tonight on CGTN World Insight by @tianwei on #coronavirus and Asian racism in Europe, as well stigmatization of the vulnerable within China.👇🏽  #IAmNotAVirus #ichbinkeinvirus #JeNeSuisPasUnVirus https://t.co/6wMnm555Oa",Neutral,0.08453548601887557,0.049019810255100986,0.7099157625049244
@realDonaldTrump @WhiteHouse this is why it is NOT OK to call this a #ChineseVirus #RacismIsAVirus #racist #Covid_19 https://t.co/aQMxrXMYji,Counterhate,0.039066263757130765,0.8963930162163212,0.3425890777867989
Stay Strong!  #中国加油 #武汉加油  #WuhanJiayou #IAmChina #IamNotAVirus https://t.co/Yz339bBCbz,Neutral,0.1309379858136714,0.10201222276135452,0.5856283082043852
"Rampant misinformation about the #coronavirus, has led to #racist attacks against #Asian Americans. Stay informed on @thelauracoates show! #IamNotAVirus https://t.co/ZA33bNunQC",Neutral,0.0015587485099429117,0.20642889305742892,0.6954825531666036
"@thetimes Why are you using this image for an article about #COVID19 ""patients outside China""? #IamNotAVirus",Neutral,0.010277314672953184,0.08523131290789425,0.8802829812688883
"While out walking my dogs, a man yelled at me that ""my kind"" caused the pandemic and that I should ""get out and go back to China"" (I'm a US citizen). I reported it at the link below; please report anti-Asian #COVID19 incidents you witness.  https://t.co/ZQQrqwqYQz  #IAmNotAVirus",Counterhate,0.16749505384267782,0.7700341180083757,0.04238712960559337
"ATTN - CALL FOR STORIES: Do you have an experience of workplace strife, xenophobia, harassment, or caregiving related to the coronavirus? Slide into our DMs--esp health care workers, ride share/taxi/transit workers, sex workers, massage workers #Xenophobia #COVID19 #IAmNotAVirus https://t.co/s4D0RxNd1s",Neutral,0.0003180291600661074,0.29408832540715013,0.9353037893504276
What do you say to this? An apt response to the #HugAChinese campaign? #RacismIsAVirus #coronavirus https://t.co/MnOqgYHKgm,Counterhate,0.010473678306543069,0.581558387462014,0.37343743587686457
"Sadly racism against Asians now in light of #COVID19 is not limited to US. UK, Australia &amp; more. https://t.co/VxOHkFTeOK via @dianejcho @peoplemag #wecandobetter #WashTheHate",Neutral,0.010286473097812644,0.06245184549049211,0.8323191584869822
Join free bystander training to combat the rise in anti-asian attacks and #becool2asians https://t.co/vN3qAWo7eB,Counterhate,0.0042367843183513465,0.5568614020528745,0.2753655553341855
When Asian-Americans Have to (All Over Again) Prove We Belong in America  https://t.co/LqIec66Fgc?  via @nytimes #racismisavirus #washthehate #hateisavirus,Counterhate,0.0030532355417037704,0.5987158950526195,0.26700357398697966
"#CoronaCrisis @realDonaldTrump #ChineseVirus #RacismIsAVirus #racism #HongKong #Taiwan stupide guys,with racism. https://t.co/WcNjvtfjR9",Other,0.0731314856020089,0.1620956147022408,0.38297072526862985
Have a read: https://t.co/SHlemNrqZq statement maps how #coronavirus #COVID19 epidemic has been racialised particularly in UK contexts &amp; sets out some proposals for how to unracialise.  #antiChineseracism #IamNotAVirus,Neutral,0.0034624944070847305,0.09314673991061057,0.9639847353953251
How about Yellow Plague? #NotAChineseVirus #IamNotAVirus,Neutral,0.0055503218281968076,0.170567349703653,0.910479143957689
"Yes, Asian Americans are being subjected to racism because of the #coronavirus. #RacismIsAVirus https://t.co/kYdoJF6ZfZ",Neutral,0.002637182761016532,0.33500787127276427,0.7413614088309142
"I stand in solidarity with Asian and Asian American communities; we must name, confront and take action against anti-Asian racism. #RacismIsAVirus",Counterhate,0.0012948469107208927,0.8279114071083897,0.41384390086726874
I am more worried for the safety of my Asian people around the world than COVID-19. #iamnotavirus #wearenotavirus #COVIDー19 #asiansunite,Neutral,0.02963672424922482,0.20732821870508508,0.6019594949732849
"Discrimination is not okay no matter what the cause. With tensions high from #COVID19, many Asian Americans are taking to social media with campaigns like #WashTheHate, #RacismIsAVirus, and #IAmNotCOVID19 to empower communities and fight back.  https://t.co/VOXgcPpHny",Other,0.00019878156965218562,0.8156349384270329,0.5485685847037699
"The People’s Collective for Justice and Liberation presents a Townhall on Anti-Asian Racism: Race, Struggle and Solidarity in the Time of A Global Pandemic Sat 3/28 from 3-5pm PST/6-8pm EST RSVP Here: https://t.co/YIrPfOBxBB  #Coronavirus #COVIDー19 #RacismIsAVirus @kuttinkandi https://t.co/NqWsvQbaFZ",Neutral,0.0004455916077556673,0.11942271134783813,0.946484944268195
People running away from Asians has an unexpected side effect: I always get a seat in the subway. #IamNotAVirus,Other,0.0021201981364296295,0.572060143870295,0.7993369938032295
Outbreaks of xenophobia in west as coronavirus spreads | The Guardian #IamNotAVirus #IamNotEvenChinese  https://t.co/tEkf2qdk8y,Neutral,0.09434524063658177,0.09967969594392752,0.8382990031034463
Campaigns like #WashTheHate are helping digitally push back and mobilize Asian Americans. https://t.co/D1CQ4thCf1,Neutral,0.0002358262035227522,0.0661779604074542,0.9135571217964302
"These stories are heartbreaking. As #coronavirus spreads, so has anti-Asian bigotry. In order to help stop this verbal, online, and physical abuse, @CAPAC urges all leaders to stop stoking xenophobia and work together to #StopAAPIHate. https://t.co/KMYlQomeJo",Counterhate,0.010863845570042425,0.7226718121947262,0.060639733836780896
"""I am Chinese. I have not been to China in almost 5 years. I have never been to the city of Wuhan where the #COVID19 originated. Yet I am being blamed for a virus.""  [via @TheMightySite]  #HateIsAVirus #ActToChange  https://t.co/IaEr7oaozf",Other,0.13702662468377205,0.14462159981004682,0.42683175856384803
This bullshit. #RacistInChief #coronavirus #notchinesevirus #RacismIsAVirus #racism #Xenophobia https://t.co/nUIggLBWC5,Counterhate,0.006984216360941235,0.6690126508364929,0.44824588659655845
Free virtual training opportunity! Join us and @iHollaback for a bystander intervention workshop to stop anti-Asian and Asian American harassment.  April 8 training: https://t.co/NC4gZ8ePme April 9 training: https://t.co/Qwr3Rdirw2  #COVID19 #HateisaVirus #VirusesDontDiscriminate https://t.co/hsPjQRChnb,Neutral,0.00024151534568251772,0.2879817477620308,0.7362575720795194
#WashTheHate Aims to Uplift the Asian Community and Combat Racism During Coro...https://t.co/CzliZ84HoC,Neutral,0.003745695548558969,0.2319790956669221,0.7405960383692908
"We cannot stand by while hatred goes viral. With the spread of #COVID19, there's been over 650 reported racist acts against Asian-Americans.   ➡️If you're Asian-American: Share your story using #IAmNotAVirus ➡️Non-Asian allies: Lift up Asian voices &amp; call out discrimination https://t.co/gOUV8NP181",Counterhate,0.004363240151768305,0.8551329890006957,0.09529494153695221
"“This is not a Chinese virus.” The Santa Clara County DA’s office put out this PSA: “when you attack a member of our community because of their ethnicity, the color of their skin, or where you think someone is from, then you have attacked us all.” @KPIXtv #washthehate #COVID19 https://t.co/uBrlzrj5Sf",Other,0.06643188709433363,0.3936938650207477,0.127347719327646
"“Statements by elected officials, such as Pres. Trump labeling COVID-19 as the ‘Chinese virus,’ fuel xenophobia.”—Prof. Russell Jeung, #SFSU Asian American Studies #RacismIsAVirus #StopTheHate",Neutral,0.003996038056639211,0.19374446009332108,0.6077931302434278
"We are aligned with the #WashTheHate campaign in taking a stand against the anti-Asian bigotry, discrimination and violence that has surfaced during the coronavirus pandemic. These acts of hate are unacceptable. Please show your support and join us. #UtahWashTheHate https://t.co/zsdbQcwemH",Counterhate,0.0005923900418630406,0.9916096271859042,0.01093869842376868
The latest Asiabroadcast Connect! https://t.co/81C2zcx4bo Thanks to @leymariecel #coronavirus #racismisavirus,Neutral,0.002927131347785695,0.16017999397932547,0.8106570614271931
@nalames @KMWijn @lemonnlaw @becool2asians @eugenegu #becool2asians is going to become a nation wide success 💃🏻,Other,0.0023167264822842835,0.5174018941797643,0.6206363895256309
"Grateful for the solidarity and support from my institution!   If you haven't already, please read this statement and consider signing the Statement on Anti-Asian Racism in the Time of #COVID19. #iamnotavirus #racismisavirus #aaccstatement",Neutral,0.00047885586960463037,0.41127181508782645,0.7631252648501742
"Yes Asian people in the US, arm up to protect yourself &amp; your family. #Xenophobia has become another #Pandemic it's irreversible now. Time to face reality &amp; make preparations. #RacismIsAVirus and it's very real. Do not hesitate when your life is at stake. Fight back.",Counterhate,0.013019758524831612,0.859843686667848,0.2484624674950036
"Very gross. Using an Asian face doesn't cover your racism. WAKE UP, PEOPLE. #RacismIsAVirus #Racism #RacismoNao https://t.co/SkD5M6P4fn",Counterhate,0.04687452399728536,0.6816410726862785,0.1496459675431513
"Sorry @AndrewYang I like what you've accomplished, but asking AsianAmericans to change our actions to reduce #Covid19 hate crimes means racists get to decide what's acceptable, and who gets in the club. Change the club. #WashTheHate",Other,0.014421456270563326,0.1582093766659827,0.3222794057007102
@mdnij34 Yes and stirring up hate against Asian Americans #becool2asians,Other,0.023182361211843187,0.37980955875306244,0.13085514812578294
"OMFG Not only is Trump still calling #coronavirus a ""Chinese"" virus – so is @SecPompeo. Why am I not surprised? Freaking disgusting. #RacismIsAVirus #covid19 https://t.co/18slw4FshV",Other,0.11836943281794514,0.169131042812493,0.26735593787260514
Part of the reason Asians get attacked is because we are seen as perpetually foreign. Using the word “xenophobia” could include making fun of a French kid who loves fondue. Getting attacked for your race is racism—let’s make sure to #nameit #becool2asians #CoronaVirusChallenge,Counterhate,0.017485195894460806,0.7968129488455302,0.31611625139991706
"Following up w/ #racism &amp; #Sinophobia in the UK, here's footage out of Southampton where a group of white kids appear to be attacking Asian-British students for wearing masks going back to their dorm. Disgusting behavior. Pls RT   #RacismIsAVirus #coronavirus  cc: @GoingMedieval https://t.co/zl0pPlJj0E",Neutral,0.005796347719120074,0.28067274082031274,0.6037675986251725
"As Racist Acts Against Asian Americans Persist, This Agency Aims to #WashTheHate https://t.co/BUyLpYXO41 via @adweek https://t.co/SIXWs543BG",Neutral,0.00020318724756583216,0.11280991286119446,0.9374375437570909
"Yes, yes he did. @realDonaldTrump asked the Asian reporter in the room where he is from. #RacismIsAVirus",Neutral,0.012637692821630481,0.1065160039118447,0.6400620900320975
Thank you to the Jewish community for supporting the Asian community #IamNotAVirus https://t.co/XBPZIYqPYX #Notoracism,Neutral,0.0002369984228374095,0.44406308108330683,0.7463168652215362
Kansas official: Pandemic isn’t a problem here because there are few Chinese people 😣 #RacismIsAVirus #Covid_19 https://t.co/TTiRCt3a36,Neutral,0.02953161039405227,0.1770744907383093,0.6795743022457679
"that fucken corona virus is now in italy, france, germany, austria, iran, australia and the US, but newspapers and other media outlets still keep showing asian faces with masks 🙄🙄🙄 #IamNotAVirus  #COVID19 https://t.co/R4tu4qJd8o",Neutral,0.06932902463254681,0.05988872776515988,0.7413050796766966
Asian-Americans are calling to end the racism so that we can all focus on fighting the pandemic #IamNotAVirus #coronavirus,Neutral,0.0033242466663803392,0.3134547214033464,0.7813012323966002
"“We want to make sure that racism isn’t a contagion like any virus, that it doesn’t spread with the same speed and ferocity as the coronavirus.” - Manjusha Kulkarni of Asian Pacific Policy and Planning Council   #StopAAPIHate  https://t.co/Wlfn8xomVs",Neutral,0.020799707783027827,0.09751198827803136,0.7242598557626339
Happy Sunday Everyone!! A few friends and I have been working on @BurntRiceBunch to amplify Asian American Voices and we’ve recently launched our #IAmNotAVirus campaign to combat the xenophobia and racism that has been a result of the COVID-19 Pandemic! Check us out  and follow!! https://t.co/xNW2gG1onx,Counterhate,0.0005613541976473614,0.8410460297120899,0.38869206145865043
This is for France🥰  I got small eyes but I’m not Chinese I’m 100% Indian😂 stop looking me with those JUDGY EYES 😆😆 #IamNotAVirus 🤣🤣🤣🤣,Neutral,0.03524807306803807,0.20062635012478394,0.6264683117850176
Join the #washthehate campaign! 💖 #coronavirusracism @crazywokeasians https://t.co/bA1QOeAqi7,Counterhate,0.0034911451784257696,0.5416931638193514,0.40061642867156266
"@TehshikYoon #becool2asians As an essential part of this country, Asian Americans are fighting against COVID-19 and also racialism viruses.",Neutral,0.008442724948622686,0.3919218182990971,0.7207706191165923
Don’t scapegoat the fear and uncertainty into hate.  Join our fight @becool2asians #becool2asians #COVID19 #FactsNotFear #CoronavirusOutbreak #CoronavirusPandemic #Covid_19,Neutral,0.007637750488078075,0.12769083129934755,0.7493697454639091
⁦@SpeakerPelosi⁩ is racist for performing ju-jit-su ON CHINESE corona virus. They MUST ALL LOOK ALL LOOK ALIKE #racism. #RacismIsAVirus #SpeakerPelosiSUCKS  https://t.co/UsgruFHPgk,Other,0.08358677753330063,0.4050046767710977,0.10918649237539203
Is this part of the U.S. silent war against China? #IamNotAVirus #JeNeSuisPasUnVirus #NoSoyUnVirus https://t.co/5Ugfy1i6bN,Other,0.05792787228399184,0.3516803922831716,0.45620678145092314
The rise in racism against the #AsianAmerican and #AAPI community during the #COVID19 crisis is unacceptable. Join @ActToChange's virtual conversation on 4/3 with @MaulikPancholy @RepGraceMeng @vivek_murthy @HudsonDYang: https://t.co/YghUZdtFZG #ActToChange #COVIDConvos https://t.co/R5QSS5r0ru,Other,0.00024243327299241883,0.65035851227864,0.5995683838461363
I am tweeting to Support #IAmNotAVirus hashtag &amp; respect for Asian Americans &amp; All Americans ❤️ https://t.co/SUDcB50ttc,Other,0.00023197600487236258,0.6067539306982471,0.8356950163613039
@Gothamist @CNN @CBSNews why isn't there more coverage during this pandemic on Asian-Americans dealing with increasing racism? #RacismIsAVirus #COVID19 #UPS #PandemicCovid19,Neutral,0.0027158573066306774,0.2284411268496734,0.8671308519629615
.@AnnalsofIM @ACPinternists Thank you for platform to speak out vs. anti-Asian racism w/ #COVID19. https://t.co/tR4z79BHK4 @TLeungMD @JoshuaLiaoMD @ACPMAChapter @IDSAInfo @AmerMedicalAssn #IAmNotAVirus #IMProud #FactsNotFear ACP #COVID19 resources: https://t.co/qPxwcu3KGL https://t.co/J4rc410IaC,Neutral,0.00031502088345380366,0.055498991159565934,0.9181608679726744
ICYMI: Executive Director of @A3PCON @KulkarniManju joined @JohnFugelsang to discuss the hate against Asian-Americans in the wake of COVID-19 and encourages everyone to #washthehate to stop the spread of racism. https://t.co/1opUa3rCJA,Other,0.004856168751869429,0.35990790976795584,0.45525331077425746
@ABC I stand with Asians. #Washthehate,Neutral,0.011269020002624358,0.3637015218501397,0.5097884150857669
"Okay, I've noticed more anti-East Asian racism even in the UK since the coronavirus outbreak started getting more coverage. Hell, I've been getting for even a small cough while on public transport I just want to say this.  #IAmNotAVirus. I just happen to be half-Japanese.",Neutral,0.0037348365747811,0.32490737398974423,0.8806802729829744
#COVID19 fears should not be exploited to attack &amp; exclude minorities – @fernanddev says scapegoating minorities is leading to an alarming rise in verbal &amp; physical abuses against Chinese &amp; other #minorities.  Learn more: https://t.co/LXIaUYZcsg  #IAmNotAVirus #FightRacism https://t.co/kUNG9ectJv,Other,0.03073782514383974,0.43089318408863586,0.24320606209988918
Trump throws blame so you’re distracted from all that he’s NOT doing to help this country and our people. It’s jazz hands people. Jazz hands #racism #RacismIsAVirus #yellow #IamNotAVirus #AsianAmerican #ChinaVirus,Other,0.0036004570868099646,0.22885261392424638,0.12175110620377358
@rushkoff @jyllandsposten pathogen of prejudice  the global #ethnophobia suffered by Chinese #JeNeSuisPasUnVirus #IamNotAVirus   https://t.co/rtpwvnuRZM #edchat #k12 https://t.co/zBVZ7uY5HI,Neutral,0.09233368577089908,0.04042828263740643,0.6967561317466178
"#JeNeSuisPasUnVirus #IAmNotAVirus #我不是病毒  Believe in science,not rumors，GO China!   #我不是病毒 https://t.co/uoUuXdDxEk",Other,0.10551361854135058,0.4204654217917754,0.4032283354919279
Yang said organizations such as the @NAACP_LDF and the @CAIRNational have issued statements condemning anti-Asian racism in the wake of the #coronavirus pandemic.  https://t.co/eJsV5eztiY @CAAsanfrancisco #StopAAPIHate @RepJudyChu @NAPABA https://t.co/6sB2bv8PXD,Neutral,0.013485131780993021,0.4041241404722521,0.5433826185310662
Live feed of what it’s like to be Asian during the Coronavirus era #coronavirus #IamNotAVirus #SaturdayMorning https://t.co/2WhQ5CPiEd,Neutral,0.004267218677737246,0.09866793573078671,0.9417963655161519
"Asian Americans reported over 650 racists acts last week on website launched by @A3PCON &amp; @CAAsanfrancisco https://t.co/8H4aQqbgRI  Join a townhall on Anti-Asian Racism tomorrow, 3/28 from 6-8pm EST. RSVP here: https://t.co/YIrPfOBxBB   #RacismIsAVirus #coronavirus #COVID19",Neutral,0.0013194766473857106,0.07571382349359779,0.832492648445654
Pls retweet #becool2asians @mmpadellan @Sifill_LDF @RogerLau @jheil @NPRCodeSwitch @msnbc https://t.co/eiJvXZIV3w,Neutral,0.0004583019077766081,0.37569828857256676,0.8416361689294756
Big name #Australian journalists are exploiting anti Chinese narratives for the purposes of spreading fear and hate. Chris Ulhmann joins Kate McClymont’s club in pedaling the rhetoric that Australia woes are all #China fault. #Covid_19australia #coronavirus #RacismIsAVirus https://t.co/bR5e1CQkUK,Other,0.0831061544575817,0.13899917831078426,0.14462274409579487
We’re all Chinese to them 🙄 #COVID19 #coronavirus #RacismIsAVirus #Trumpdemic #Xenophobia https://t.co/roQLm9aYN3,Other,0.054339199644133855,0.2563197499677916,0.4208937963632115
#HateIsAVirus: People Are Using Masks to Fight Hate Against Asian Americans  https://t.co/Mloh7dnRwZ,Neutral,0.008354670980682946,0.0202965114982695,0.9171073330105765
Shake it off like a dog this virus is a whispering hate demon cannot create a fly Blue knows dogs are immune #corona #ChinaVirus #WuhanVirus #Hateisavirus https://t.co/8yFTarIRuI,Neutral,0.0726427404163328,0.002805521988315578,0.8042918052811316
